"created_at","msg_timestamp","position_updated_at","mmsi","latitude","longitude","speed","course","heading","status","maneuver","accuracy","rot","collection_type"
"2024-01-24T07:13:43.526+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",316026058,49.09231,-123.091828333333,0,360,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T06:55:29.289+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",239952100,37.8774466666667,23.7258616666667,0.3,27,511,5,0,FALSE,128,"dynamic_classA"
"2024-01-24T07:10:24.984+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",319241100,52.4054483333333,4.86275,0,53.4,216,5,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:38:20.054+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",319669000,-35.2662333333333,174.196831666667,0.4,260.6,208,1,0,FALSE,0,"satellite"
"2024-01-24T07:38:14.704+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",503150970,-27.626005,153.328546666667,19.9,311.7,306,0,0,TRUE,0,"satellite"
"2024-01-24T07:10:17.644+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",710000317,-22.9512183333333,-44.392795,0,0,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:06:10.301+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",518100822,1.29971333333333,103.607763333333,0,360,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:21:19.333+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",563080420,1.244365,103.841625,5.8,3.5,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:01:42.609+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",271045866,36.7503333333333,28.92844,0,0,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:04:12.761+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",503144510,-37.8167233333333,144.938948333333,0,163.9,63,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T06:55:09.036+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",257353320,62.4961366666667,6.357255,0,360,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:04:56.634+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",338363084,32.726515,-117.200191666667,0,360,511,NA,NA,TRUE,NA,"satellite"
"2024-01-24T07:05:57.365+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",256294000,44.4157533333333,8.83664333333333,0.1,214.1,13,5,1,FALSE,0,"dynamic_classA"
"2024-01-24T07:09:56.323+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",563041250,1.29217333333333,103.91291,15.3,59.8,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:37:32.102+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",760001234,-18.1822633333333,-73.5723716666667,11.3,172,171,0,0,TRUE,0,"satellite"
"2024-01-24T07:03:40.998+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",416248900,-35.6652916666667,-7.25096333333333,13.9,267,273,8,0,FALSE,0,"satellite"
"2024-01-24T07:48:49.447+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",416081600,30.0315083333333,-171.809691666667,5.4,338.6,511,NA,NA,TRUE,NA,"satellite"
"2024-01-24T07:37:31.836+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",760000080,-9.13247833333333,-78.58008,0.3,253.5,170,15,0,TRUE,0,"satellite"
"2024-01-24T07:02:29.625+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",235008490,57.50466,-1.77150833333333,0.1,133.4,208,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:14:15.552+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:52:26+00:00",245883000,53.861015,8.71184166666667,0,51,309,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:17:08.782+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",416252600,-41.9369566666667,-48.0908433333333,13.7,243.1,249,15,0,FALSE,0,"satellite"
"2024-01-24T07:14:39.824+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:47:31+00:00",245794000,51.61968,2.32670333333333,2.2,58.6,511,7,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:17:08.996+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",416164900,-38.2582616666667,-30.5958066666667,12.6,251,511,0,0,TRUE,128,"satellite"
"2024-01-24T07:09:34.594+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",412549527,4.33673333333333,106.130088333333,12.4,209.1,209,1,0,FALSE,0,"dynamic_classA"
"2024-01-24T07:02:04.809+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",257123000,61.2751066666667,2.014615,3.9,309.2,303,7,0,FALSE,0,"dynamic_classA"
"2024-01-24T08:40:43.49+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",366901360,55.5693083333333,-164.231135,8.3,35.5,37,15,0,FALSE,129,"satellite"
"2024-01-24T06:57:20.467+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",257397120,71.0835133333333,24.0588133333333,0.2,179.5,511,NA,NA,TRUE,NA,"dynamic_classB"
"2024-01-24T10:23:03.796+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",412331279,8.59448333333333,-139.17262,6,114.4,511,0,0,FALSE,0,"satellite"
"2024-01-24T07:08:46.592+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",440800014,35.1406016666667,128.624603333333,0,18.1,511,15,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:14:21.684+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",257533600,68.9090983333333,15.0725716666667,0,246.3,511,NA,NA,TRUE,NA,"dynamic_classB"
"2024-01-24T07:13:11.293+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",412526524,22.5578533333333,114.523158333333,0.3,93.6,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:03:41.001+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",224261000,-22.08486,-21.4464083333333,5.6,355.7,356,0,0,TRUE,127,"satellite"
"2024-01-24T07:09:56.721+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",246027000,51.4851666666667,4.05818333333333,0,360,511,0,0,FALSE,128,"dynamic_classA"
"2024-01-24T07:13:21.765+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",512430000,-44.348735,173.281301666667,4.8,229.7,233,7,0,FALSE,0,"satellite"
"2024-01-24T07:02:24.669+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",224578000,-22.5025466666667,-0.497255,8.3,94.1,97,0,0,TRUE,0,"satellite"
"2024-01-24T07:05:11.075+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",525131092,4.81475833333333,98.7200583333333,2.3,325.2,325,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:06:54.474+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:51:12+00:00",412411365,29.9373983333333,122.278035,0,143,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:30:44.739+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",403795060,27.245115,49.7752633333333,7.7,191.5,511,NA,NA,TRUE,NA,"dynamic_classB"
"2024-01-24T07:13:21.659+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",440854000,-73.0994433333333,179.466601666667,7.3,321.9,511,0,0,TRUE,128,"satellite"
"2024-01-24T07:11:00.485+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",412332845,35.1547433333333,119.37823,0.3,180.9,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T06:59:22.491+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",245795000,55.473045,8.42448,0,42.5,242,7,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:13:47.023+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",242942000,28.1437166666667,-15.4228333333333,0,172.7,89,15,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:37:31.836+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",312154000,-4.23429833333333,-81.594645,9.3,183.8,173,0,0,FALSE,0,"satellite"
"2024-01-24T07:38:20.153+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",540013500,-19.9136833333333,165.280956666667,2.9,19,25,7,0,FALSE,127,"satellite"
"2024-01-24T07:12:14.829+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:47:34+00:00",412426534,30.4523033333333,122.276761666667,0,0,0,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:10:10.776+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",403725460,27.9025116666667,49.2782133333333,1.3,160.6,511,NA,NA,TRUE,NA,"dynamic_classB"
"2024-01-24T07:38:19.931+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",540013400,-21.691405,160.058133333333,4.4,10,12,7,0,TRUE,129,"satellite"
"2024-01-24T10:25:16.284+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",431722000,23.7884633333333,146.571365,9.2,137.3,140,0,0,FALSE,0,"satellite"
"2024-01-24T07:05:59.836+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",666601316,30.4575933333333,122.279066666667,0.2,224.3,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:01:39.154+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",242908000,35.3218766666667,-6.86733,3.3,181.6,511,7,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:04:16.023+00:00","2024-01-24T06:54:00+00:00","2024-01-24T06:54:00+00:00",412288545,38.7557133333333,117.765818333333,0,73.2,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T07:49:03.429+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",247243000,40.6407533333333,17.9412666666667,0,158.5,169,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:49:14.769+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563070990,1.32832166666667,103.624658333333,2.8,238.3,511,8,0,TRUE,128,"dynamic_classA"
"2024-01-24T08:03:03.978+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",413483750,40.2322016666667,120.999428333333,9.5,54,54,0,0,FALSE,0,"dynamic_classA"
"2024-01-24T07:57:09.371+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",470666000,24.5260533333333,54.37792,0,0,120,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T08:23:29.442+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",311000880,-21.4009333333333,12.982505,7,155.2,155,0,0,FALSE,127,"satellite"
"2024-01-24T07:50:35.71+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",367325130,29.6141083333333,-95.01857,0,277.4,89,5,1,FALSE,0,"dynamic_classA"
"2024-01-24T07:46:54.955+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",470892000,25.4650316666667,55.5077733333333,0,360,511,0,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:57:27.525+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",413382450,39.2061116666667,119.00221,4.6,144,106,0,0,TRUE,127,"dynamic_classA"
"2024-01-24T08:00:45.439+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",511101310,1.30753333333333,103.727288333333,0,66,216,0,0,FALSE,0,"dynamic_classA"
"2024-01-24T07:58:00.416+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",370480000,8.9654,-79.5735516666667,0,360,511,0,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:47:56.16+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",211266430,53.898535,9.157945,0,315.8,40,5,0,FALSE,0,"dynamic_classA"
"2024-01-24T07:50:08.147+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563019440,1.306275,103.727615,0,230.6,511,0,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:58:59.827+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563009230,1.278525,103.739525,0.1,152.9,511,0,0,FALSE,128,"dynamic_classA"
"2024-01-24T07:57:09.137+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563147700,1.27267666666667,103.745288333333,1.3,296.9,511,5,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:51:14.073+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",525600058,1.07103666666667,104.13898,0.2,360,511,0,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:42:56.713+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563009860,1.29078333333333,103.760698333333,0.1,316.7,511,0,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:56:36.778+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",525104006,-6.76094166666667,111.958355,0.1,360,294,8,0,FALSE,129,"dynamic_classA"
"2024-01-24T08:53:27.127+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",368049580,24.8636466666667,-153.77029,9.3,49.6,35,11,0,TRUE,129,"satellite"
"2024-01-24T07:53:45.901+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",232008023,24.7461633333333,54.560315,0.1,115.6,173,0,0,TRUE,127,"dynamic_classA"
"2024-01-24T07:57:32.584+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",572632220,35.998175,120.256538333333,0,228.8,220,5,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:45:51.005+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563069220,1.21851833333333,103.790133333333,11.6,344.2,511,0,0,FALSE,128,"dynamic_classA"
"2024-01-24T12:07:08.375+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",316025785,46.8205816666667,-71.2012266666667,0,108.7,351,0,0,TRUE,0,"satellite"
"2024-01-24T07:48:40.285+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",533000982,-6.09509333333333,106.88301,0.1,349.1,206,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:55:08.818+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",374562000,25.4109516666667,51.529355,0,359.6,511,0,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:50:18.823+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",367789370,29.849975,-90.0604883333333,0,142.2,511,0,0,FALSE,128,"dynamic_classA"
"2024-01-24T07:43:59.324+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",367356580,18.430675,-66.1028016666667,0,234.9,238,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:48:51.877+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",244170574,51.8999166666667,4.489725,0,360,511,5,0,TRUE,128,"dynamic_classA"
"2024-01-24T07:42:18.786+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",710033280,-2.59746666666667,-44.3667233333333,0.1,292.1,511,1,0,FALSE,128,"dynamic_classA"
"2024-01-24T08:02:06.292+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",413871729,31.5026783333333,121.517365,12.3,110.6,110,0,0,FALSE,0,"dynamic_classA"
"2024-01-24T09:58:28.785+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",373829000,24.5307133333333,54.3656533333333,0,269.6,353,0,0,FALSE,0,"dynamic_classA"
"2024-01-24T07:55:15.682+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",431001051,35.4175766666667,139.680705,0.1,226.1,27,0,0,TRUE,0,"dynamic_classA"
"2024-01-24T07:52:54.643+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563024740,1.23489666666667,103.684873333333,0.2,0,511,NA,NA,FALSE,NA,"dynamic_classB"
"2024-01-24T09:58:28.785+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",408325000,27.7950933333333,50.4713516666667,0.5,156.3,511,8,0,FALSE,128,"dynamic_classA"
"2024-01-24T12:08:35.523+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",316014268,48.3335116666667,-70.8733566666667,0,248.3,85,0,0,FALSE,3,"satellite"
"2024-01-24T07:48:39.135+00:00","2024-01-24T07:42:00+00:00","2024-01-24T07:42:00+00:00",563016250,1.22504166666667,103.629766666667,4.4,114.9,511,NA,NA,FALSE,NA,"dynamic_classB"
